filepaths,labels,data set
train/SPANGLED COTINGA/017.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/018.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/019.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/020.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/021.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/022.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/023.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/024.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/025.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/026.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/027.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/028.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/029.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/030.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/031.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/032.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/033.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/034.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/035.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/036.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/037.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/038.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/039.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/040.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/041.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/042.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/043.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/044.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/045.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/046.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/047.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/048.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/049.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/050.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/051.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/052.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/053.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/054.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/055.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/056.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/057.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/058.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/059.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/060.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/061.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/062.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/063.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/064.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/065.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/066.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/067.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/068.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/069.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/070.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/071.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/072.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/073.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/074.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/075.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/076.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/077.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/078.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/079.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/080.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/081.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/082.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/083.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/084.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/085.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/086.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/087.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/088.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/089.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/090.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/091.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/092.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/093.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/094.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/095.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/096.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/097.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/098.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/099.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/100.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/101.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/102.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/103.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/104.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/105.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/106.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/107.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/108.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/109.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/110.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/111.jpg,SPANGLED COTINGA,train
train/SPANGLED COTINGA/112.jpg,SPANGLED COTINGA,train
train/SPLENDID WREN/001.jpg,SPLENDID WREN,train
train/SPLENDID WREN/002.jpg,SPLENDID WREN,train
train/SPLENDID WREN/003.jpg,SPLENDID WREN,train
train/SPLENDID WREN/004.jpg,SPLENDID WREN,train
train/SPLENDID WREN/005.jpg,SPLENDID WREN,train
train/SPLENDID WREN/006.jpg,SPLENDID WREN,train
train/SPLENDID WREN/007.jpg,SPLENDID WREN,train
train/SPLENDID WREN/008.jpg,SPLENDID WREN,train
train/SPLENDID WREN/009.jpg,SPLENDID WREN,train
train/SPLENDID WREN/010.jpg,SPLENDID WREN,train
train/SPLENDID WREN/011.jpg,SPLENDID WREN,train
train/SPLENDID WREN/012.jpg,SPLENDID WREN,train
train/SPLENDID WREN/013.jpg,SPLENDID WREN,train
train/SPLENDID WREN/014.jpg,SPLENDID WREN,train
train/SPLENDID WREN/015.jpg,SPLENDID WREN,train
train/SPLENDID WREN/016.jpg,SPLENDID WREN,train
train/SPLENDID WREN/017.jpg,SPLENDID WREN,train
train/SPLENDID WREN/019.jpg,SPLENDID WREN,train
train/SPLENDID WREN/020.jpg,SPLENDID WREN,train
train/SPLENDID WREN/021.jpg,SPLENDID WREN,train
train/SPLENDID WREN/022.jpg,SPLENDID WREN,train
train/SPLENDID WREN/023.jpg,SPLENDID WREN,train
train/SPLENDID WREN/024.jpg,SPLENDID WREN,train
train/SPLENDID WREN/025.jpg,SPLENDID WREN,train
train/SPLENDID WREN/026.jpg,SPLENDID WREN,train
train/SPLENDID WREN/027.jpg,SPLENDID WREN,train
train/SPLENDID WREN/028.jpg,SPLENDID WREN,train
train/SPLENDID WREN/029.jpg,SPLENDID WREN,train
train/SPLENDID WREN/030.jpg,SPLENDID WREN,train
train/SPLENDID WREN/031.jpg,SPLENDID WREN,train
train/SPLENDID WREN/032.jpg,SPLENDID WREN,train
train/SPLENDID WREN/033.jpg,SPLENDID WREN,train
train/SPLENDID WREN/034.jpg,SPLENDID WREN,train
train/SPLENDID WREN/035.jpg,SPLENDID WREN,train
train/SPLENDID WREN/036.jpg,SPLENDID WREN,train
train/SPLENDID WREN/037.jpg,SPLENDID WREN,train
train/SPLENDID WREN/038.jpg,SPLENDID WREN,train
train/SPLENDID WREN/039.jpg,SPLENDID WREN,train
train/SPLENDID WREN/040.jpg,SPLENDID WREN,train
train/SPLENDID WREN/041.jpg,SPLENDID WREN,train
train/SPLENDID WREN/042.jpg,SPLENDID WREN,train
train/SPLENDID WREN/043.jpg,SPLENDID WREN,train
train/SPLENDID WREN/044.jpg,SPLENDID WREN,train
train/SPLENDID WREN/045.jpg,SPLENDID WREN,train
train/SPLENDID WREN/046.jpg,SPLENDID WREN,train
train/SPLENDID WREN/047.jpg,SPLENDID WREN,train
train/SPLENDID WREN/048.jpg,SPLENDID WREN,train
train/SPLENDID WREN/049.jpg,SPLENDID WREN,train
train/SPLENDID WREN/050.jpg,SPLENDID WREN,train
train/SPLENDID WREN/051.jpg,SPLENDID WREN,train
train/SPLENDID WREN/052.jpg,SPLENDID WREN,train
train/SPLENDID WREN/053.jpg,SPLENDID WREN,train
train/SPLENDID WREN/054.jpg,SPLENDID WREN,train
train/SPLENDID WREN/055.jpg,SPLENDID WREN,train
train/SPLENDID WREN/056.jpg,SPLENDID WREN,train
train/SPLENDID WREN/057.jpg,SPLENDID WREN,train
train/SPLENDID WREN/058.jpg,SPLENDID WREN,train
train/SPLENDID WREN/059.jpg,SPLENDID WREN,train
train/SPLENDID WREN/060.jpg,SPLENDID WREN,train
train/SPLENDID WREN/061.jpg,SPLENDID WREN,train
train/SPLENDID WREN/062.jpg,SPLENDID WREN,train
train/SPLENDID WREN/063.jpg,SPLENDID WREN,train
train/SPLENDID WREN/064.jpg,SPLENDID WREN,train
train/SPLENDID WREN/065.jpg,SPLENDID WREN,train
train/SPLENDID WREN/066.jpg,SPLENDID WREN,train
train/SPLENDID WREN/067.jpg,SPLENDID WREN,train
train/SPLENDID WREN/068.jpg,SPLENDID WREN,train
train/SPLENDID WREN/069.jpg,SPLENDID WREN,train
train/SPLENDID WREN/070.jpg,SPLENDID WREN,train
train/SPLENDID WREN/071.jpg,SPLENDID WREN,train
train/SPLENDID WREN/072.jpg,SPLENDID WREN,train
train/SPLENDID WREN/073.jpg,SPLENDID WREN,train
train/SPLENDID WREN/074.jpg,SPLENDID WREN,train
train/SPLENDID WREN/075.jpg,SPLENDID WREN,train
train/SPLENDID WREN/076.jpg,SPLENDID WREN,train
train/SPLENDID WREN/077.jpg,SPLENDID WREN,train
train/SPLENDID WREN/078.jpg,SPLENDID WREN,train
train/SPLENDID WREN/079.jpg,SPLENDID WREN,train
train/SPLENDID WREN/080.jpg,SPLENDID WREN,train
train/SPLENDID WREN/081.jpg,SPLENDID WREN,train
train/SPLENDID WREN/082.jpg,SPLENDID WREN,train
train/SPLENDID WREN/083.jpg,SPLENDID WREN,train
train/SPLENDID WREN/084.jpg,SPLENDID WREN,train
train/SPLENDID WREN/085.jpg,SPLENDID WREN,train
train/SPLENDID WREN/086.jpg,SPLENDID WREN,train
train/SPLENDID WREN/087.jpg,SPLENDID WREN,train
train/SPLENDID WREN/088.jpg,SPLENDID WREN,train
train/SPLENDID WREN/089.jpg,SPLENDID WREN,train
train/SPLENDID WREN/090.jpg,SPLENDID WREN,train
train/SPLENDID WREN/091.jpg,SPLENDID WREN,train
train/SPLENDID WREN/092.jpg,SPLENDID WREN,train
train/SPLENDID WREN/093.jpg,SPLENDID WREN,train
train/SPLENDID WREN/094.jpg,SPLENDID WREN,train
train/SPLENDID WREN/095.jpg,SPLENDID WREN,train
train/SPLENDID WREN/096.jpg,SPLENDID WREN,train
train/SPLENDID WREN/097.jpg,SPLENDID WREN,train
train/SPLENDID WREN/098.jpg,SPLENDID WREN,train
train/SPLENDID WREN/099.jpg,SPLENDID WREN,train
train/SPLENDID WREN/100.jpg,SPLENDID WREN,train
train/SPLENDID WREN/101.jpg,SPLENDID WREN,train
train/SPLENDID WREN/102.jpg,SPLENDID WREN,train
train/SPLENDID WREN/103.jpg,SPLENDID WREN,train
train/SPLENDID WREN/104.jpg,SPLENDID WREN,train
train/SPLENDID WREN/105.jpg,SPLENDID WREN,train
train/SPLENDID WREN/106.jpg,SPLENDID WREN,train
train/SPLENDID WREN/107.jpg,SPLENDID WREN,train
train/SPLENDID WREN/108.jpg,SPLENDID WREN,train
train/SPLENDID WREN/109.jpg,SPLENDID WREN,train
train/SPLENDID WREN/110.jpg,SPLENDID WREN,train
train/SPLENDID WREN/111.jpg,SPLENDID WREN,train
train/SPLENDID WREN/112.jpg,SPLENDID WREN,train
train/SPLENDID WREN/113.jpg,SPLENDID WREN,train
train/SPLENDID WREN/114.jpg,SPLENDID WREN,train
train/SPLENDID WREN/115.jpg,SPLENDID WREN,train
train/SPLENDID WREN/116.jpg,SPLENDID WREN,train
train/SPLENDID WREN/117.jpg,SPLENDID WREN,train
train/SPLENDID WREN/118.jpg,SPLENDID WREN,train
train/SPLENDID WREN/119.jpg,SPLENDID WREN,train
train/SPLENDID WREN/120.jpg,SPLENDID WREN,train
train/SPLENDID WREN/121.jpg,SPLENDID WREN,train
train/SPLENDID WREN/122.jpg,SPLENDID WREN,train
train/SPOON BILED SANDPIPER/001.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/002.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/003.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/004.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/005.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/006.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/007.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/008.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/009.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/010.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/011.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/012.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/013.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/014.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/015.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/016.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/017.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/018.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/019.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/020.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/021.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/022.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/023.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/024.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/025.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/026.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/027.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/028.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/029.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/030.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/031.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/032.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/033.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/034.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/035.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/036.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/037.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/038.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/039.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/040.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/041.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/042.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/043.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/044.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/045.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/046.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/047.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/048.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/049.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/050.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/051.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/052.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/053.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/054.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/055.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/056.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/057.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/058.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/059.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/060.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/061.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/062.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/063.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/064.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/065.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/066.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/067.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/068.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/069.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/070.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/071.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/072.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/073.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/074.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/075.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/076.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/077.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/078.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/079.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/080.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/081.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/082.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/083.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/084.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/085.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/086.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/087.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/088.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/089.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/090.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/091.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/092.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/093.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/094.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/095.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/096.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/097.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/098.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/099.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/100.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/101.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/102.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/103.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/104.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/105.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/106.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/107.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/108.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/109.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/110.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/111.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/112.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/113.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/114.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/115.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/116.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/117.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/118.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/119.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/120.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/121.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/122.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/123.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/124.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/125.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/126.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/127.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/128.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/129.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/130.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/131.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/132.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/133.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/134.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/135.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/136.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/137.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/138.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/139.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/140.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/141.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/142.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/143.jpg,SPOON BILED SANDPIPER,train
train/SPOON BILED SANDPIPER/144.jpg,SPOON BILED SANDPIPER,train
train/SPOONBILL/001.jpg,SPOONBILL,train
train/SPOONBILL/002.jpg,SPOONBILL,train
train/SPOONBILL/003.jpg,SPOONBILL,train
train/SPOONBILL/004.jpg,SPOONBILL,train
train/SPOONBILL/005.jpg,SPOONBILL,train
train/SPOONBILL/006.jpg,SPOONBILL,train
train/SPOONBILL/007.jpg,SPOONBILL,train
train/SPOONBILL/008.jpg,SPOONBILL,train
train/SPOONBILL/009.jpg,SPOONBILL,train
train/SPOONBILL/010.jpg,SPOONBILL,train
train/SPOONBILL/011.jpg,SPOONBILL,train
train/SPOONBILL/012.jpg,SPOONBILL,train
train/SPOONBILL/013.jpg,SPOONBILL,train
train/SPOONBILL/014.jpg,SPOONBILL,train
train/SPOONBILL/015.jpg,SPOONBILL,train
train/SPOONBILL/016.jpg,SPOONBILL,train
train/SPOONBILL/017.jpg,SPOONBILL,train
train/SPOONBILL/018.jpg,SPOONBILL,train
train/SPOONBILL/019.jpg,SPOONBILL,train
train/SPOONBILL/020.jpg,SPOONBILL,train
train/SPOONBILL/021.jpg,SPOONBILL,train
train/SPOONBILL/022.jpg,SPOONBILL,train
train/SPOONBILL/023.jpg,SPOONBILL,train
train/SPOONBILL/024.jpg,SPOONBILL,train
train/SPOONBILL/025.jpg,SPOONBILL,train
train/SPOONBILL/026.jpg,SPOONBILL,train
train/SPOONBILL/027.jpg,SPOONBILL,train
train/SPOONBILL/028.jpg,SPOONBILL,train
train/SPOONBILL/029.jpg,SPOONBILL,train
train/SPOONBILL/030.jpg,SPOONBILL,train
train/SPOONBILL/031.jpg,SPOONBILL,train
train/SPOONBILL/032.jpg,SPOONBILL,train
train/SPOONBILL/033.jpg,SPOONBILL,train
train/SPOONBILL/034.jpg,SPOONBILL,train
train/SPOONBILL/035.jpg,SPOONBILL,train
train/SPOONBILL/036.jpg,SPOONBILL,train
train/SPOONBILL/037.jpg,SPOONBILL,train
train/SPOONBILL/038.jpg,SPOONBILL,train
train/SPOONBILL/039.jpg,SPOONBILL,train
train/SPOONBILL/040.jpg,SPOONBILL,train
train/SPOONBILL/041.jpg,SPOONBILL,train
train/SPOONBILL/042.jpg,SPOONBILL,train
train/SPOONBILL/043.jpg,SPOONBILL,train
train/SPOONBILL/044.jpg,SPOONBILL,train
train/SPOONBILL/045.jpg,SPOONBILL,train
train/SPOONBILL/046.jpg,SPOONBILL,train
train/SPOONBILL/047.jpg,SPOONBILL,train
train/SPOONBILL/048.jpg,SPOONBILL,train
train/SPOONBILL/049.jpg,SPOONBILL,train
train/SPOONBILL/050.jpg,SPOONBILL,train
train/SPOONBILL/051.jpg,SPOONBILL,train
